n,r,m
key_ECB_interest_rates,IncreaseTime,April_2023
key_ECB_interest_rates,rise_started_in,2022
key_ECB_interest_rates,will_be_raised_by,25_basis_points
reinvesting,involves,principal_payments
reinvesting,maintains,favourable_liquidity_conditions
reinvesting,maintains,ample_degree_of_monetary_accommodation
reinvesting,effect_of_continuing_by,Governing_Council
reinvesting,reason_for_continuing,ample_degree_of_monetary_accommodation
reinvesting,in_full,principal_payments
principal_payments,from,maturing_securities
principal_payments,from,PEPP
principal_payments,come_from,maturing_securities
principal_payments,will_be_reinvested_by,Governing_Council
principal_payments,from_securities,maturing_securities
principal_payments,reinvested_for_reduction,Eurosystems_holdings_of_securities
principal_payments,comes_from,maturing_securities
principal_payments,non_reinvested_by,Eurosystem
principal_payments,for_an_extended_period_past,key_ECB_interest_rates
principal_payments,to_continue_at_least_to_maintain,appropriate_monetary_policy_stance
principal_payments,to_continue_at_least_to_maintain,ample_liquidity_conditions
principal_payments,reinvested_until,end_of_2023
maturing_securities,purchased_under,APP
maturing_securities,purchased_under,PEPP
APP,contains,public_sector_purchase_programme_PSPP
APP,contains,asset_backed_securities_purchase_programme_ABSPP
APP,contains,third_covered_bond_purchase_programme_CBPP3
APP,contains,corporate_sector_purchase_programme_CSPP
APP,associated_with,net_asset_purchases
APP,is_related_to,PEPP
APP,refers_to,asset_purchase_programme_portfolio
APP,part_of,Eurosystems_net_purchases
APP,context_of,continuous_market_presence
APP,impact_on,labour_market
APP,led_to,money_holding_sector
APP,stands_for,Asset_Purchase_Programme
APP,reactivation_of,banks
APP,is_also_known_as,asset_purchase_programme
APP,had_dampening_effect,composite_bank_lending_rates_for_loans_to_NFCs
APP,had_dampening_effect,composite_bank_lending_rates_for_loans_to_households
APP,includes_asset_categories,asset_categories
APP,concluded_in,June_2022
APP,constituent_of,redemptions
APP,additional_envelope_amount,Euro120_billion
APP,Partially_Offset_By,net_autonomous_factors
APP,Resulted_In_Decrease_Of,4_point_5_billion
APP,Conducted_Asset_Purchases,average_excess_liquidity
bn25,past_event,raising_the_key_ECB_interest_rates
bn25,time_period,extended_period_of_time
extended_period_of_time,past_the_date_of,key_ECB_interest_rates
extended_period_of_time,past_the_date,key_ECB_interest_rates
extended_period_of_time,past_the_date_when_it_starts_raising,key_ECB_interest_rates
ample_degree_of_monetary_accommodation,necessary_for,robust_convergence_of_inflation
ample_degree_of_monetary_accommodation,is_necessary_for,robust_convergence_of_inflation
outlook,has_quality,subdued
outlook,in,2022
outlook,in,2021
outlook,in,2023
outlook,for,United_Kingdom
outlook,for,economic_activity
outlook,reflected_in,June_2023_Eurosystem_staff_macroeconomic_projections
outlook,status,unchanged
outlook,timeframe,2022
outlook,remains,expansionary
outlook,revised,revised_up
outlook,interpret_revisions,revisions
outlook,concern_of,euro_area
outlook,is_due_to,war_in_Ukraine
outlook,communicate,uncertainty
outlook,R_Time,China
a_highly_accommodative_stance_of_monetary_policy,supports,underlying_inflation_pressures
a_highly_accommodative_stance_of_monetary_policy,supports,headline_inflation_developments
a_highly_accommodative_stance_of_monetary_policy,is_required_for_time_period,prolonged_period_of_time
underlying_inflation_pressures,has_time_frame,medium_term
underlying_inflation_pressures,increases_throughout,projection_horizon
headline_inflation_developments,has_time_frame,medium_term
medium_term,supported_by,fiscal_stance
medium_term,defines_support_term,underlying_inflation_pressures
medium_term,defines_support_term,headline_inflation_developments
medium_term,reduce,financial_stability
medium_term,after_impact,pandemic
medium_term,with_expected_resumption_in,global_activity
medium_term,supported_by_favorable,financing_conditions
medium_term,would_lower,prices
forward_guidance,issued_by,Governing_Council
forward_guidance,ensures_adjustment_of,financial_conditions
forward_guidance,is_about_the,future_path_of_policy_rates
forward_guidance,reduce_uncertainty,interest_rates
financial_conditions,adjusts_in_accordance_with,inflation_outlook
financial_conditions,associated_with,positive_risk_sentiment
financial_conditions,affecting,emerging_market_economies
financial_conditions,observed_during,review_period
financial_conditions,eased_despite_increase,increase_in_risk_free_yields
financial_conditions,contributed_by,easing_impulses
financial_conditions,experience_in_response_to_tightening_of,US_monetary_policy_shocks
financial_conditions,causes_reduction_in,economic_activity
financial_conditions,has_happened_since,Governing_Council_meeting
financial_conditions,remain_supportive_in,emerging_market_economies
financial_conditions,remain_supportive_in,advanced_economies
financial_conditions,has_not_returned_to_levels_before_event,coronavirus_COVID_19
financial_conditions,observed_in_location,euro_area
financial_conditions,continued_to_tighten,euro_area
inflation_outlook,includes,underlying_inflation
inflation_outlook,reflected_in,underlying_inflation_dynamics
inflation_outlook,is_in,euro_area
inflation_outlook,calls_for,easier_financial_conditions
inflation_outlook,to_converge_to_level,2percent
inflation_outlook,within_horizon,projection_horizon
inflation_outlook,within,projection_horizon
inflation_outlook,crucial_for,pandemic
inflation_outlook,exists_in,euro_area
inflation_outlook,exists_in,the_United_States
inflation_outlook,may_increase_due_to,economic_rebound_in_China
inflation_outlook,may_increase_due_to,inflation_expectations
inflation_outlook,may_increase_due_to,higher_wages
inflation_outlook,convergence_target,2percent_within_the_projection_horizon
inflation_outlook,has_balanced_risk,existing_pipeline_pressures
inflation_outlook,risk_balance_period,review_period
inflation_outlook,to_reflect_in,underlying_inflation_dynamics
inflation_outlook,in_light_of,economic_and_financial_data
inflation_outlook,to_reach_level,2percent
inflation_outlook,considered_in,joint_assessment
inflation_outlook,be_within,projection_horizon
inflation_outlook,is_assessed_as,too_high_for_too_long
inflation_outlook,intensified_around,near_term
inflation_outlook,converge_to,level_sufficiently_close_to_but_below_2percent
inflation_outlook,occur_within,projection_horizon
inflation_outlook,converge_to_level,2percent
inflation_outlook,should_occur_within,projection_horizon
inflation_outlook,robustly_converges_to_level,2percent
adjust_all_of_its_instruments,aims_to,ensure_that_inflation_moves_towards_its_aim
ensure_that_inflation_moves_towards_its_aim,has_quality_of,sustained_manner
review,will_be_based_on,thorough_analysis
review,will_be_based_on,open_minds
review,will_include,quantitative_formulation_of_price_stability
review,will_include,monetary_policy_toolkit
review,will_include,economic_and_monetary_analyses
review,will_include,communication_practices
review,will_consider,financial_stability
review,will_consider,employment
review,will_consider,environmental_sustainability
review,expected_to_be_concluded_by,bn26
review,is_a_review_of,ECBs_monetary_policy_strategy
financial_stability,addressed_by,microprudential_supervision
financial_stability,ensured_by,reliable_benchmarks
financial_stability,worsened_since,December_2021
financial_stability,not_fully_understood_impact_of,landscape_of_corporate_debt_financing
employment,in,euro_area
employment,in,first_quarter_of_2021
employment,grew_by,0_point_5percent
employment,compared_to,fourth_quarter_of_2019
employment,during,COVID_19_crisis
employment,location,United_States
employment,location,euro_area
employment,increase_in,fourth_quarter_of_2020
employment,increased_by,2_point_3percent
employment,increased_by,1percent
employment,cause_of,fundamentals
employment,declined_in,first_quarter_of_2021
employment,increased_in,fourth_quarter_of_2020
employment,increased_in,first_quarter_of_2023
employment,covered_by,questions
employment,reduces,price_of_foreign_inputs
employment,decrease_by,2_point_2percent
employment,decrease_by,5_point_5percent
employment,decrease_by,1_point_9percent
employment,outlook_for,the_near_term
employment,grew_in,fourth_quarter_of_2021
employment,increased_since,fourth_quarter_of_2019
employment,has_heterogeneous_impact_related_to,sectoral_composition
employment,R_Outlook,China
employment,was_below_level_of,2_point_2percent
employment,state_during,pandemic
employment,outlook,China
employment,was_below_level,fourth_quarter_of_2019
bn26,conclusion_time,end_of_2020
Eurosystem,related_to,purchases_of_government_securities
Eurosystem,supports,Paris_Agreement
Eurosystem,will_engage_with_for,review
Eurosystem,will_engage_with,all_stakeholders
Eurosystem,contributes_to,assumptions
Eurosystem,involved_in,asset_purchase_programme_APP
Eurosystem,has,asset_purchase_programme_APP
Eurosystem,has,Eurosystem_balance_sheet
Eurosystem,part_of,maturing_securities
Eurosystem,source_of,money_creation
Eurosystem,through,ongoing_asset_purchases
Eurosystem,has_planned_work,OOH_price_indices
Eurosystem,maintain,continuous_market_presence
Eurosystem,under_programs,APP
Eurosystem,under_programs,PEPP
Eurosystem,will_not_reinvest,principal_payments
Eurosystem,decided_in_response_to,coronavirus_COVID_19_crisis
Eurosystem,does_not_reinvest_all,principal_payments
Eurosystem,retain,smooth_reinvestment_approach
Eurosystem,can_provide,adequate_collateral
Eurosystem,decided_due_to,financial_market_volatility
Eurosystem,under_programmes,pandemic_emergency_purchase_programme
Eurosystem,under_programmes,asset_purchase_programme
Eurosystem,decided_measures,measures
Eurosystem,substantially_underestimated,inflation
Eurosystem,net_purchases_of,government_securities
Eurosystem,drained_liquidity_from,reduction_of_the_Eurosystem_balance_sheet
Eurosystem,remuneration_ceiling_effective_date,1_May_2023
Eurosystem,discontinued,net_asset_purchases
Eurosystem,net_purchases_contribution_from,government_securities
Eurosystem,check_with,reporting_agents
Eurosystem,remuneration_ceiling_for,remuneration_of_euro_area_government_deposits
Eurosystem,stopped_full_reinvestment_time_reference,March_2023
Eurosystem,monitors_compliance_with,MMSR_Regulation
Eurosystem,action_resulted_in_reduction_of,reduction_of_the_Eurosystem_balance_sheet
global_economic_activity_excluding_euro_area,has_current_outlook,bn27
bn27,outlook_status,subdued
bn27,outlook_trend,signs_of_stabilisation
global_composite_output_PMI_excluding_euro_area,had_change_in,December
global_composite_output_PMI_excluding_euro_area,change_description,increased_moderately
December,value,10_point_2percent
December,is,overlap_or_link_month
December,marked_by,winter_holiday_season
manufacturing_component,showed_recovery_in,bn28
bn28,recovery_period,fourth_quarter
global_manufacturing_activity,condition_description,gradually_weakened
global_manufacturing_activity,had_condition_starting,early_2018
bn29,condition_month,December
bn29,condition_change,grew_further
bn29,condition_status,resilient
Phase_1_deal,may_affect,demand_for_EU_exports
Phase_1_deal,includes,commitment_to_purchase_goods_and_services
Phase_1_deal,aims_to_bring_changes_in,sectors
China,related_to,pandemic_related_lockdowns
China,related_to,annual_headline_inflation
China,compared_to,the_euro_area
China,involved_in,Phase_1_trade_deal
China,part_of,rebound
China,influences,energy_demand
China,has_large_FTZs_count,bn128
China,supported,global_economy
China,accumulated,US_dollar_reserves
China,is_part_of,major_non_OECD_EMEs
China,contribution_to,global_GDP_growth
China,impact_on,global_oil_supplies
China,caused,energy_demand
China,R_record,positive_economic_growth
China,R_annual_growth_rate,annual_growth_rate
China,R_controlling_pandemic_aspect,broadly_under_control
China,contributed_to,global_imports
China,R_GDP_increase_quarter,fourth_quarter
China,impacted,global_economic_activity
China,introduced,COVID_19_lockdowns
China,R_economy_recovery_aspect,recovery_momentum
China,recovered_to,20percent_below_2019_levels
China,smaller_losses,trade_fragmentation
China,balance_challenge,economic_growth
China,balance_challenge,corporate_sector
China,imposed,lockdowns
China,increase_in_share_of,global_credit
